name	rawTweet	tweet_id	label
819992522109894658	RT @realDonaldTrump: Join me live for the #SOTU https://t.co/0SLktWxfHi	0000	2
819992522109894658	RT @realDonaldTrump: We are delivering HISTORIC TAX RELIEF for the American people! #TaxCutsandJobsAct https://t.co/lLgATrCh5o	0000	2
819992522109894658	RT @realDonaldTrump: Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing…	0000	2
819992522109894658	RT @realDonaldTrump: Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for fina…	0000	2
819992522109894658	RT @realDonaldTrump: Happy #SmallBusinessSaturday!  A great day to support your community and America’s JOB creators by shopping locally at…	0000	2
819992522109894658	RT @HouseSmallBiz: Happy #SmallBusinessSaturday! Be sure to #shopsmallbiz today in your community. Diners, coffee shops, and mom &amp; pop shop…	0000	2
819992522109894658	"RT @WhiteHouse: ""With tax reform we can make it morning in America again."" Read President Trump's op-ed on the need for tax reform: https:/…"	0000	2
819992522109894658	RT @LVMPD: This number has been changed to 1-800-536-9488. Families can call this number to report your loved one missing. https://t.co/t1k…	0000	2
819992522109894658	RT @LVMPD: For families looking to locate missing loved ones,  please call 1-866-535-5654.	0000	2
819992522109894658	RT @VP: As a mark of respect for the victims of the senseless act of violence in Las Vegas, @POTUS has ordered flags to be flown at half-st…	0000	2
819992522109894658	RT @realDonaldTrump: My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!	0000	2
819992522109894658	RT @fema: You should only return home when local officials say it's ok. Keep in mind #Irma may have ongoing impacts &amp; disruptions to daily…	0000	2
819992522109894658	RT @VP: This Sunday morning please keep those impacted by #Irma in your hearts &amp; prayers. @POTUS, our team, &amp; the American people are with…	0000	2
819992522109894658	RT @fema: If you’re directed to evacuate due to #Irma and need a safe place to go, you can find a list of shelters in our app: https://t.co…	0000	2
819992522109894658	RT @VP: .@POTUS &amp; I continue to monitor #HurricaneIrma updates. Visit https://t.co/2H22XpTtPj  for info &amp; listen to advice of local/state o…	0000	2
819992522109894658	RT @fema: A big thank you to the Coast Guard &amp; all those supporting Texans in need. #Harvey response is a team effort. https://t.co/pfRyxJ2…	0000	2
819992522109894658	RT @fema: If you were affected by #Harvey, you can apply for assistance at   https://t.co/7iJhOtMIQP. This also helps connect you to other…	0000	2
819992522109894658	RT @RedCross: #RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location: https://t.co/sizEp51qtg or…	0000	2
819992522109894658	RT @fema: To find loved ones who marked themselves as safe after #Harvey or to register yourself, visit: https://t.co/dD8dLtWZJm @RedCross	0000	2
819992522109894658	RT @fema: If you’d like to help people affected by #Harvey, connect with trusted voluntary organizations by visiting: https://t.co/jlOOfNGu…	0000	2
819992522109894658	RT @USCG: To report a #harvey emergency you must call numbers below or 911 for assistance. If busy keep trying. Do not report distress on s…	0000	2
819992522109894658	RT @fema: Follow @HoustonOEM for important safety updates like this one. Be safe everyone. #Harvey https://t.co/DSDlj5JOgk	0000	2
819992522109894658	RT @realDonaldTrump: At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of go…	0000	2
956283913835614208	RT @WhiteHouse: First look: the special guests joining First Lady Melania Trump at President @realDonaldTrump's second State of the Union A…	0000	2
956283913835614208	RT @WhiteHouse: President Trump Delivers Remarks on the Humanitarian Crisis on Our Southern Border and the Shutdown https://t.co/JFXo9Jz2oj	0000	2
956283913835614208	RT @fema: 📳 TODAY (10/3): At 2:18 PM EDT, we will be testing the Wireless Emergency Alert system nationwide. Expect a message box on your p…	0000	2
956283913835614208	RT @realDonaldTrump: Moments ago, it was my great honor to sign #RightToTry into law! https://t.co/mtPiHsBc1H https://t.co/hFtpyJlV4h	0000	2
956283913835614208	RT @WhiteHouse: President Trump’s Initiative to Stop Opioids Abuse and Reduce Drug Supply and Demand will confront the driving forces behin…	0000	2
836305915452272641	RT @realDonaldTrump: My prayers and condolences to the families of the victims of the terrible Florida shooting. No child, teacher or anyon…	0000	2
836305915452272641	"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation, etched i…"	0000	2
935148134505828353	RT @realDonaldTrump: Thank you to everyone at @FEMA HQ for today’s briefing on preparations for the upcoming hurricane season. Disaster res…	0000	2
828613457020870657	"RT @WhiteHouse: ""Together, we represent the most extraordinary Nation in all of history."""	0000	2
828613457020870657	RT @WhiteHouse: More people are working now than at any time in the history of our country—157 million people at work.	0000	2
828613457020870657	RT @WhiteHouse: LIVE now: President Trump’s second State of the Union Address https://t.co/K4ytXhQmIX	0000	2
828613457020870657	RT @WhiteHouse: If you have info that could assist the @FBI investigation of suspicious packages, call 1-800-CALLFBI (225-5324) or go onlin…	0000	2
828613457020870657	RT @fema: To find loved ones who marked themselves as safe after #Harvey or to register yourself, visit: https://t.co/dD8dLtWZJm @RedCross	0000	2
819980276570976256	"RT @WhiteHouse: ""As part of our commitment to improving opportunity for women everywhere, this Thursday we are launching the first ever Gov…"	0000	2
819980276570976256	RT @WhiteHouse: President Trump Delivers Remarks on the Humanitarian Crisis on Our Southern Border and the Shutdown https://t.co/JFXo9Jz2oj	0000	2
819980276570976256	RT @WhiteHouse: If you have info that could assist the @FBI investigation of suspicious packages, call 1-800-CALLFBI (225-5324) or go onlin…	0000	2
819980276570976256	RT @fema: As Hurricane #Michael nears land, take shelter &amp; stay safe.  📱Follow weather updates on your phone or radio.  🔹 In a tornado WARN…	0000	2
819980276570976256	RT @WhiteHouse: Today we honor the Stars and Stripes that fly over our country and we remember the brave men and women who paid the ultimat…	0000	2
819980276570976256	RT @WhiteHouse: Today we celebrate both President George Washington and President Abraham Lincoln—as well as America’s other 43 Commanders…	0000	2
819980276570976256	"RT @WhiteHouse: ""Since we passed tax cuts, roughly 3 million workers have already gotten tax cut bonuses—many of them thousands and thousan…"	0000	2
819980276570976256	"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation, etched i…"	0000	2
819980276570976256	RT @realDonaldTrump: My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!	0000	2
819980276570976256	RT @WhiteHouse: On #PeaceOfficersMemorialDay we remember all law enforcement officers who paid the highest price. Flags are to be lowered t…	0000	2
799764016885329921	RT @SecretService: In Remembrance: Special Agent Nole E. Remagen. This week the U.S. Secret Service lost one of America’s finest. We ask fo…	0000	2
799764016885329921	RT @realDonaldTrump: Thank you to everyone at @FEMA HQ for today’s briefing on preparations for the upcoming hurricane season. Disaster res…	0000	2
799764016885329921	RT @realDonaldTrump: Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Ame…	0000	2
799764016885329921	RT @WhiteHouse: Today we celebrate both President George Washington and President Abraham Lincoln—as well as America’s other 43 Commanders…	0000	2
799764016885329921	RT @VP: Inspiring &amp; powerful #SOTU. @POTUS made clear the state of our Union is STRONG. In just 1 year @POTUS has cut taxes, grown our econ…	0000	2
799764016885329921	RT @realDonaldTrump: Great news, as a result of our TAX CUTS &amp; JOBS ACT! https://t.co/SLvhLxP3Jl	0000	2
799764016885329921	RT @SpeakerRyan: #OTD in 1986, President Reagan signed the last major tax reform legislation into law. https://t.co/aYmAcFahJY	0000	2
799764016885329921	"RT @WhiteHouse: ""With tax reform we can make it morning in America again."" Read President Trump's op-ed on the need for tax reform: https:/…"	0000	2
799764016885329921	RT @realDonaldTrump: My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!	0000	2
818975124460335106	RT @NFIB: BREAKING: The NFIB #SmallBiz Optimism Index soared in August to 108.8 – the highest in the survey’s 45-year history. Read the ful…	0000	2
818975124460335106	RT @SteveScalise: Good news → Thanks to #TaxReform, 650 companies have announced raises, bonuses, and other investments.  See the list: htt…	0000	2
818975124460335106	RT @DeptofDefense: On June 6, 1944, 160,000+ Allied troops landed at #Normandy, a heavily fortified stretch of French coastline to initiate…	0000	2
818975124460335106	RT @DeptofDefense: We’re sending a special “thank you” to all #servicemembers on this #ArmedForcesDay. The day was established for citizens…	0000	2
818975124460335106	RT @SpeakerRyan: 45 years ago this week, Sam Johnson came home after 7 years as a POW at the Hanoi Hilton. For Sam and all our POWs, Americ…	0000	2
818975124460335106	RT @SpeakerRyan: Today’s incident was a terrible tragedy. We are grateful for the first responders who rushed to the scene and we pray for…	0000	2
818975124460335106	RT @CNBCnow: BREAKING: Fiat Chrysler to invest $1B+ to modernize a Michigan plant, in addition to previous $1B investment in the plant; wil…	0000	2
818975124460335106	RT @RepCharlieCrist: Just wrapped up the inaugural meeting of our #bipartisan Honor &amp; Civility Caucus – lots of great ideas on how we can #…	0000	2
818975124460335106	RT @gary_kelly: I’m proud to report we are rewarding our Employees with a $1,000 bonus with the anticipated savings from the tax reform leg…	0000	2
818975124460335106	RT @FoxNewsResearch: Pledges After GOP Tax Cuts: •AT&amp;T: Invest $1B in US; $1,000 employee bonus •Boeing: $300M investment •CVS: Hire 3,000…	0000	2
818975124460335106	"RT @CNBCnow: JUST IN: Fifth Third Bancorp announces plan ""to raise its minimum hourly wage for all employees to $15, and distribute a one-t…"	0000	2
818975124460335106	"RT @CNBC: JUST IN: AT&amp;T announces it will ""pay a special $1,000 bonus to more than 200,000 AT&amp;T U.S. employees"" due to tax reform passage a…"	0000	2
818975124460335106	RT @SecretarySonny: As we prepare for #Thanksgiving, I hope you are planning to share time with friends, family, and loved ones. I reflect…	0000	2
816652616625168388	RT @USMC: 74 years ago today, Marines on Iwo Jima raised the flag atop Mount Suribachi.  Semper Fidelis. https://t.co/UsQ2z344Xp	0000	2
816652616625168388	RT @HouseGOP: Happy Birthday to America’s 1st President, George Washington. https://t.co/gnwY1jKBek	0000	2
816652616625168388	RT @freedomcaucus: Thanks @seanhannity for your support! https://t.co/0tSke1lajr	0000	2
816652616625168388	RT @SecNielsen: The Department of Homeland Security and the US Secret Service are fully prepared to support and secure the State of the Uni…	0000	2
816652616625168388	RT @RepMarkMeadows: Democrats were at $0 for wall funding 3 weeks ago. Today? They're still at $0.   The notion that negotiations have stal…	0000	2
816652616625168388	RT @SenateGOP: Why do we need border security? This is why. These are the facts. #SecureOurBorder https://t.co/dMpYb3p4Wy	0000	2
816652616625168388	RT @HouseVetAffairs: During the 115th Congress, the House passed over 80 veterans bills and @POTUS signed over 2 dozen veterans bills. Job…	0000	2
816652616625168388	RT @DeptofDefense: Happy 382nd birthday to The National Guard! Born in 1636, the Guard has secured the homeland and helped the #DOD build p…	0000	2
816652616625168388	RT @SteveScalise: One year ago today, I returned to the House for the first time since my colleagues and I were attacked at a Congressional…	0000	2
816652616625168388	RT @westerncaucus: Members of the Western Caucus released statements regarding this week’s full committee hearing and markup on the Caucus’…	0000	2
816652616625168388	RT @SecretService: In Remembrance: Special Agent Nole E. Remagen. This week the U.S. Secret Service lost one of America’s finest. We ask fo…	0000	2
816652616625168388	RT @freedomcaucus: Jim Jordan is a man of integrity, and we believe him and stand with him 100 percent. If he had seen or heard something h…	0000	2
816652616625168388	RT @SteveScalise: I’ve still got it. https://t.co/boV4wcJymj	0000	2
816652616625168388	RT @SteveScalise: Feels good to be back with the team! https://t.co/TyWFsqg4Qx	0000	2
816652616625168388	RT @HouseGOP: RT to recognize Military Appreciation Month! https://t.co/OMOYm8awl4	0000	2
816652616625168388	RT @RepDianeBlack: ICYMI: 107 of my colleagues joined my letter to @SpeakerRyan, @GOPLeader &amp; @SteveScalise urging them to do everything in…	0000	2
816652616625168388	RT @HouseGOP: 400+ companies expanding employee benefits. 4,000,000+ Americans receiving special bonuses. 80,000,000 Americans seeing lower…	0000	2
816652616625168388	RT @freedomcaucus: Congratulations Russ Vought for a successful (and long overdue) Senate confirmation vote!	0000	2
816652616625168388	RT @HouseGOP: RT to agree → 4 million workers getting bonuses is hardly Armageddon. https://t.co/vTnOQg1q8X https://t.co/f3t2v8FqFl	0000	2
816652616625168388	RT @realDonaldTrump: My prayers and condolences to the families of the victims of the terrible Florida shooting. No child, teacher or anyon…	0000	2
816652616625168388	RT @freedomcaucus: Official position: HFC opposes the caps deal. We support funding our troops, but growing the size of government by 13 pe…	0000	2
816652616625168388	RT @VP: Inspiring &amp; powerful #SOTU. @POTUS made clear the state of our Union is STRONG. In just 1 year @POTUS has cut taxes, grown our econ…	0000	2
816652616625168388	RT @SenMikeLee: Retweet if you agree that Republicans in the Senate should make Democrats start voting on each of the appropriations bills…	0000	2
816652616625168388	RT @HouseGOP: RT if you’re excited to have a fair and simple tax code. One that works in your favor and not against. #2059more https://t.co…	0000	2
816652616625168388	RT @realDonaldTrump: Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing…	0000	2
816652616625168388	RT @realDonaldTrump: Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for fina…	0000	2
816652616625168388	RT @realDonaldTrump: Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our…	0000	2
816652616625168388	RT @HouseGOP: RT if you would rather fill out your taxes on something as simple as a postcard. https://t.co/HZgfkTG5qk	0000	2
816652616625168388	RT @realDonaldTrump: We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America, GROW in America,…	0000	2
816652616625168388	RT @westerncaucus: NOW: WC Members issue statement applauding @EPAScottPruitt's forthcoming rule to scrap Obama Clean Power Plan. Read: htt…	0000	2
818460870573441028	RT @RepGosar: WATCH: Flashback to when it was common sense to defend our borders and combat illegal immigration. It's time to secure our bo…	0000	2
818460870573441028	RT @SteveScalise: I’m back. https://t.co/vuqYQorM6U	0000	2
818460870573441028	RT @SpeakerRyan: Today, our prayers—America’s prayers—have been answered. Welcome back, @SteveScalise. https://t.co/EkE5NKZTjQ	0000	2
818460870573441028	RT @HouseGOP: RETWEET to thank our troops for their service and sacrifice. https://t.co/IsIvl3Y8rL	0000	2
818460870573441028	RT @SpeakerRyan: This morning the hearts of the whole House are with @SteveScalise, the brave Capitol police, staff, and all those who were…	0000	2
806583915012046854	RT @WaysandMeansGOP: JOBS REPORT: GOP #TaxCuts keep creating real benefits for American workers &amp; small biz ✔Wages &amp; benefits for workers c…	0000	2
806583915012046854	RT @GeorgiaEMA: A state of emergency has been declared for all 159 counties in Ga. in advance of Hurricane Florence impacts. Finalize your…	0000	2
806583915012046854	RT @HouseGOP: We made a promise to everyday Americans to tackle some of the biggest challenges facing this country. With our bold policy ag…	0000	2
806583915012046854	RT @Transport: What is WRDA? Why does it matter?  The Water Resources Development Act authorizes America's water infrastructure - a critica…	0000	2
806583915012046854	RT @NatResources: .@Interior is celebrating National Park Week with free entrance to all national parks on Saturday, April 21! #FindYourPar…	0000	2
806583915012046854	RT @HouseGOP: Happy Birthday, #Reagan! We hope you like your (early) birthday present. #TaxCutsandJobsAct. https://t.co/FzGGFh8D5V	0000	2
806583915012046854	RT @HouseGOP: The numbers speak for themselves. In 2017 we passed →  544 bills out of committee 477 bills out of the House We are confident…	0000	2
806583915012046854	RT @FoxNewsResearch: Pledges After GOP Tax Cuts: •AT&amp;T: Invest $1B in US; $1,000 employee bonus •Boeing: $300M investment •CVS: Hire 3,000…	0000	2
806583915012046854	"RT @CNBCnow: JUST IN: AT&amp;T announces it will ""pay a special $1,000 bonus to more than 200,000 AT&amp;T U.S. employees"" due to tax reform passag…"	0000	2
806583915012046854	RT @HouseGOP: The #TaxCutsandJobsAct has PASSED → @POTUS, it’s off to you. https://t.co/vTnOQfJPhp https://t.co/khu2FiKD33	0000	2
806583915012046854	RT @HouseGOP: .@POTUS, #taxreform will be heading your way soon. We’re committed to getting #2059more back in the pockets of everyday Ameri…	0000	2
806583915012046854	RT @RepKevinBrady: The Tax Cuts and Jobs Act → ✅Lowers tax rates ✅Increases the standard deduction ✅Repeals the Death Tax ✅Eliminates speci…	0000	2
806583915012046854	RT @HouseGOP: If you paid 10% you’ll now pay 0% If you paid 15% you’ll now pay 12% This is #taxrefrom that works for your family. https://t…	0000	2
806583915012046854	RT @GovernorDeal: I've expanded the state of emergency to include all 159 counties in GA. Read more: https://t.co/O8ZqX9wScA	0000	2
806583915012046854	RT @WaysandMeansGOP: RT if you agree ➡️ Our tax code is a complicated mess that enables a broken tax collector. https://t.co/bM92oGBs3O htt…	0000	2
806583915012046854	RT @WaysandMeansGOP: Small businesses spend BILLIONS of $$ each year complying with the tax code – money they could use to grow their biz h…	0000	2
806583915012046854	RT @WaysandMeansGOP: Our broken tax codes makes it harder for American businesses to compete globally &amp; create good-paying jobs at home. ht…	0000	2
806583915012046854	RT @WaysandMeansGOP: Our broken tax code penalizes middle-class Americans who save. You deserve to keep more of your hard-earned paycheck h…	0000	2
806583915012046854	RT @WaysandMeansGOP: Who imposes the highest corporate tax rate in the modern world? This country 🇺🇸. 👎 👎 #TaxReform17 https://t.co/bM92oGT…	0000	2
806583915012046854	RT @WaysandMeansGOP: America’s tax code -– 1985: 📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄  2017: 📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄📄  ht…	0000	2
806583915012046854	RT @WaysandMeansGOP: It's been 31 years since the last major tax reform. Join us in August🗓️ as we show 31 reasons why we need tax reform.…	0000	2
806583915012046854	RT @GOPLeader: What is latest on health care in America?   Simply put, #Obamacare is failing.   Get the facts ⬇️ https://t.co/9tGERFwJ7O	0000	2
806583915012046854	RT @SpeakerRyan: Events like today remind us that we are all united by a deep, abiding love of our country, and we pledge allegiance to one…	0000	2
806583915012046854	RT @SteveScalise: Update on the Condition of Majority Whip Steve Scalise https://t.co/Lfna1fgHLL https://t.co/BVGXbOKRMY	0000	2
806583915012046854	RT @cathymcmorris: To me, protecting people with preexisting conditions isn’t just good policy — it’s a personal mission. https://t.co/6O4Z…	0000	2
806583915012046854	RT @HouseGOP: We are delivering on our promise to #RepealandReplace Obamacare. #PassTheBill  https://t.co/G7Z1mRNGwn	0000	2
21157904	RT @SenateGOP: Statesman. Leader. Husband. Father.    #41 https://t.co/fiNqVF8Y3l	0000	2
21157904	RT @PressSec: President @realDonaldTrump meets with @SenatorTimScott @LindseyGrahamSC @SenThomTillis @SenatorBurr @SBALinda @MickMulvaneyOM…	0000	2
21157904	RT @NCEmergency: New Evacuation Orders are in place. Go to https://t.co/Yx3twhyOqj to see if you are in an area with a mandatory or volunte…	0000	2
21157904	RT @NCEmergency: Use these resources to get help or more info. For emergencies, call 911. To receive info on shelters, evacuations &amp; storm…	0000	2
21157904	RT @fema: Please share this safety info for #Florence: 🔹If trapped in a building, go to the highest floor. 🔹Do not climb into a closed atti…	0000	2
21157904	RT @fema: We have created a rumor control page for Hurricane #Florence that will be updated regularly. During disasters, it’s critical to a…	0000	2
21157904	RT @NCEmergency: Tues morn #FlorenceNC update: * Get ready NOW!  * Life-threatening impacts possible * Dangerous storm surge Thurs-Sun. 3-1…	0000	2
21157904	RT @NCEmergency: #FlorenceNC update:  - Florence will continue to strengthen over next 24 hrs - Increasing risk of storm surge at coast &amp; i…	0000	2
21157904	RT @SenateGOP: They wanted us to fear. Instead, they got courage, strength, compassion, unity, hope, and resolve. We will always remember.…	0000	2
21157904	RT @SenThomTillis: I'm doing well. Looking forward to getting back to work. Thanks for all of your prayers and well wishes. #CapChallenge h…	0000	2
21157904	RT @NASA: We are saddened by the loss of Sen. John Glenn, the first American to orbit Earth. A true American hero. Godspeed, John Glenn. Ad…	0000	2
21157904	"RT @SenateGOP: Obama: ""ISIL is on defense."" CIA Director Brennan: ISIS is preparing for more attacks. #RealityCheck https://t.co/GBkSN0x36U"	0000	2
21157904	RT @SenatorLankford: It's Day 3 of #SCOTUS Fact v. Fiction. While POTUS announces his #SCOTUSnominee, I'm setting the record straight. http…	0000	2
21157904	RT @RoyBlunt: RT to join me in saying “thank you” to our state’s farmers, agribusinesses, #ag students, &amp; researchers today on #NationalAgD…	0000	2
21157904	"RT @Senate_GOPs: Iran's supreme leader is still chanting ""death to America.""  Who really got what they wanted? #BadIranDeal https://t.co/ms…"	0000	2
21157904	RT @SenateMajLdr: Today, the flags at the @uscapitol fly at half-staff honoring the U.S. Navy sailor &amp; Marines killed in #Chattanooga http:…	0000	2
442824717	RT @WaysMeansCmte: The Affordable Care Act guarantees that over 130 million Americans with pre-existing conditions can get coverage and kee…	0000	1
442824717	RT @WaysMeansCmte: W&amp;M organized &amp; adopted official rules for the #116thCongress today! Dems on W&amp;M are committed to lowering healthcare co…	0000	1
442824717	RT @WaysMeansCmte: Nearly six months since its signing, the Republican tax law has spurred layoffs, higher health care costs, ballooning de…	0000	1
442824717	RT @HouseDemocrats: WATCH LIVE: House Democratic leaders provide an update on the #TrumpShutdown https://t.co/lsIyqtzedL	0000	1
442824717	RT @fema: If you’d like to help people affected by #Harvey, connect with trusted voluntary organizations by visiting: https://t.co/jlOOfNGu…	0000	1
442824717	RT @WaysMeansCmte: While discussing the tanning tax, @RepJasonSmith says maybe we should tax THE SUN instead, since that causes skin cancer…	0000	1
1058717720	RT @RepDean: Today the House makes history. We will hold a vote on #HR8, a bipartisan bill to expand background checks &amp; help save lives. M…	0000	1
1058717720	RT @NitaLowey: The agreement struck this week by the House and the Senate is the best possible deal to #KeepGovernmentOpen and working for…	0000	1
1058717720	RT @RepSpanberger: Some people are arguing that the shutdown is about strengthening our national security - but those who know best are say…	0000	1
1058717720	RT @SenDuckworth: When I was bleeding to death in my Black Hawk helicopter on that dusty field in Iraq, I didn't care if the American troop…	0000	1
1058717720	RT @RepSusieLee: My fellow new Members &amp; I were elected to work. But @SenateMajLdr McConnell seems to think otherwise. After 27 days, he st…	0000	1
1058717720	RT @RepScottPeters: .@realDonaldTrump claims there’s a crisis on our border. The only crisis I see is one he created – and one he must end.…	0000	1
1058717720	RT @RepSarbanes: On Day 1, Democrats will deliver something real for all Americans – the most ambitious set of democracy reforms in a gener…	0000	1
1058717720	RT @ProChoiceCaucus: This vote should NOT be happening. Judge Kavanaugh has multiple assault allegations against him and he clearly does no…	0000	1
1058717720	RT @RepSarbanes: The difference couldn’t be clearer. Democrats are #ForThePeople. Republicans are for millionaire and billionaire donors, w…	0000	1
1058717720	RT @RepRaulGrijalva: The Land &amp; Water Conservation Fund is America’s most successful conservation initiative. If Republicans get their way,…	0000	1
1058717720	@WhipHoyer Thank you!	0000	1
1058717720	RT @RepCheri: I worked as a print reporter for 17 years before serving in Congress, so I've seen the news business from both sides. Here's…	0000	1
1058717720	RT @NydiaVelazquez: We need an America that works #ForThePeople. While the GOP Congress gives massive tax breaks to Wall Street &amp; the wealt…	0000	1
1058717720	RT @RepCheri: Washington Republicans had a chance to #DrainTheSwamp, instead they helped @realDonaldTrump build a hotel on it! @RepChrisCol…	0000	1
1058717720	RT @USCG: Today we celebrate our 228th birthday! #CG228 #AlwaysReady https://t.co/x15ZecVYCZ	0000	1
1058717720	RT @RepStephMurphy: House Republican leaders are threatening the Medicare that millions of seniors need in order to access quality health c…	0000	1
1058717720	RT @RepCheri: Americans should be able to count on Congress to fight to lower costs for their families. Instead, @realDonaldTrump &amp; House R…	0000	1
1058717720	RT @JoaquinCastrotx: The youngest child (boy) I’ve seen here so far who was separated from his family is 8 months old and has been here ove…	0000	1
1058717720	RT @NancyPelosi: Today marks the repeal of #NetNeutrality protections, as the Trump FCC’s rule change takes effect. You deserve better than…	0000	1
1058717720	RT @VetAffairsDems: If you or someone you know is a #veteran in crisis, you can call 1-800-273-8255 &amp; press 1, chat online at https://t.co/…	0000	1
1058717720	RT @RepCheri: The @HouseGOP talks a big game about supporting farmers, but this #GOPFarmBill hurts millions - from the pasture to the plate…	0000	1
1058717720	RT @EnergyCommerce: With Senate passage, the bill to restore #NetNeutrality now heads to the People’s House. It’s time to #SaveTheInternet.…	0000	1
1058717720	RT @RepCummings: Our children are the living messages we send to a future we will never see. The question is how will we send them into tha…	0000	1
1058717720	RT @SenJohnMcCain: An American president does not lead the Free World by congratulating dictators on winning sham elections. And by doing s…	0000	1
1058717720	RT @RepCheri: .@SpeakerRyan's strategy:  Step 1: Pass a #TaxScam that explodes the national debt by trillions to give billionaires tax cuts…	0000	1
1058717720	RT @RepJayapal: The #GOPTaxScam is a thinly-veiled attack on the initiatives that millions of Americans count on every day, including Medic…	0000	1
1058717720	RT @RepAdams: Women-owned small businesses are the economic engines of our communities, employing millions each year. They need a #ABetterD…	0000	1
1058717720	RT @VetAffairsDems: If you or someone you know is a #veteran in crisis, you can call 1-800-273-8255 &amp; press 1, chat online at https://t.co/…	0000	1
1058717720	RT @SenJohnMcCain: .@POTUS's pardon of Joe Arpaio, who illegally profiled Latinos, undermines his claim for the respect of rule of law http…	0000	1
1058717720	RT @JohnDingell: I signed up to fight Nazis 73 years ago and I'll do it again if I have to.  Hatred, bigotry, &amp; fascism should have no plac…	0000	1
1058717720	RT @OfficialCBC: For centuries, Black women have had to reclaim both their time &amp; pay; 63 cents for every $1 isn’t enough! #BlackWomensEqua…	0000	1
1058717720	RT @RepMarkTakano: #Trumpcare would endanger 1.75 million veterans &amp; their families that rely on #Medicaid. Another broken promise from Pre…	0000	1
1058717720	RT @RepGwenMoore: #TrumpCare’s Medicaid cuts would take substance abuse treatment away from millions &amp; make opioid epidemic worse. We must…	0000	1
1058717720	RT @BarackObama: Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/Uq…	0000	1
